x-coordinate,y-coordinate,Similarity_score
2,26,0.8794472296155508
2,27,0.9651717474647072
2,28,0.5682218947808576
2,29,0.8263463156673019
2,30,0.9938412162816787
2,31,0.9366516098810375
2,32,0.9959874704562158
2,33,0.9484479929702607
2,34,0.8384236189320565
2,35,0.9818225476968192
2,36,0.995193726690271
2,37,0.9829601323576952
2,38,0.7932641074736527
2,39,0.9833421180474297
2,40,0.7253763937068436
2,41,0.21264655871235982
2,42,0.7893740434508557
2,43,0.9758037797282632
2,44,0.8536752955575776
2,45,0.9530590294498791
2,46,0.9798852228567674
2,47,0.8438915885006872
2,48,0.9886184783109644
2,49,0.9537688878527653
2,50,0.971937908852047
2,51,0.9588655117915814
2,52,0.9672578235909016
2,53,0.8238018960217628
2,54,0.8237939796651064
2,55,0.9654954065627295
2,56,0.9886271668946875
2,57,0.9859270923599157
2,58,0.514968786294322
2,59,0.91937563049251
2,60,0.7027114196847078
2,61,0.9963525309640863
2,62,0.9850705382674783
2,63,0.990102609415311
2,64,0.9729137140514151
2,65,0.8900556719979281
2,66,0.8388833442026741
2,67,0.7810520232609434
2,68,0.9160283179863181
2,69,0.8374080745069518
2,70,0.9965548644498485
2,71,0.3062930748781172
2,72,0.8592865745334641
2,73,0.9691326915061214
2,74,0.9926775483034561
2,75,0.7036330306756075
2,76,0.8489817035639343
2,77,0.9095319163983805
2,78,0.9411404713034084
2,79,0.8633038520197536
2,80,0.9509593565162162
2,81,0.9149305627812794
2,82,0.9722698903073557
2,83,0.987425607594299
2,84,0.9642168543428343
2,85,0.9584528494945368
2,86,0.9777501283305085
2,87,0.9147444336643122
2,88,0.9649390416719834
2,89,0.665913168987239
2,90,0.8863191705989567
2,91,0.8283976700528652
2,92,0.9060621108206098
2,93,0.8756793855411986
2,94,0.9707830128252989
2,95,0.7993859751037151
2,96,0.5218447000294745
2,97,0.7789572138904711
2,98,0.7380014233981584
2,99,0.8841781057462496
2,100,0.9862277926958053
2,101,0.900057820112344
2,102,0.7312107274106514
2,103,0.905438648129026
2,104,0.9181858343908265
2,105,0.7846616524912626
2,106,0.571520789478687
2,107,0.7691810859925082
2,108,0.9765955105202173
2,109,0.9697895623929831
2,110,0.9931271765047021
2,111,0.8219043717238705
2,112,0.9944348594760555
2,113,0.9626606833964535
2,114,0.9931242470703922
2,115,0.9942740642891796
2,116,0.8543529160532181
2,117,0.8016205285826199
2,118,0.984251398829262
2,119,0.9873321226787308
2,120,0.9909106389089647
2,121,0.9927464017945653
2,122,0.9810358162638877
2,123,0.9434122022611214
2,124,0.8459786605269982
2,125,0.940542201080262
2,126,0.9965594274725316
2,127,0.7794783866922793
2,128,0.7804662014035184
2,129,0.9950624753947218
2,130,0.9845479496965898
2,131,0.899937656399243
2,132,0.9414289331952216
2,133,0.9005164824320278
2,134,0.829175116196805
2,135,0.978471648267856
2,136,0.9290881421592849
2,137,0.9559529287867319
2,138,0.8268549386855127
2,139,0.978327804581199
2,140,0.9148090382295857
2,141,0.9750228768099904
2,142,0.9441932029956107
2,143,0.8316321986307227
2,144,0.9020923945762173
2,145,0.9575914349841376
2,146,0.8268896297822796
2,147,0.8629532614941341
2,148,0.9900557118931677
2,149,0.9596514687170558
2,150,0.9635716391754432
2,151,0.9571348020674535
2,152,0.724346729281263
2,153,0.9611935584259836
2,154,0.9715445939832864
2,155,0.9688476772263751
2,156,0.9656796678398331
2,157,0.6299535777649383
2,158,0.9950067534009519
2,159,0.8571017040500609
2,160,0.7883423670070357
2,161,0.5308279446397091
2,162,0.9415752579634212
2,163,0.8087810454944585
2,164,0.917428677823473
2,165,0.8746923582578137
2,166,0.6807748881952401
2,167,0.9616392554483971
2,168,0.9043204699293004
2,169,0.9500476953805308
2,170,0.9710175381190823
2,171,0.7797410497447502
2,172,0.9890560466903201
2,173,0.9687957974556688
2,174,0.9566106605329158
2,175,0.4562866572918496
2,176,0.8150157145005544
2,177,0.537902340517934
2,178,0.7882833488813323
2,179,0.994420038963378
2,180,0.2865423686103818
2,181,0.9462761780308421
2,182,0.9822651282291459
2,183,0.9795215588739985
2,184,0.8476620912958478
2,185,0.948532848425013
2,186,0.9925499850266601
2,187,0.9469701449719001
2,188,0.9713332680096776
2,189,0.4056391813168772
2,190,0.6435742855696006
2,191,0.9793805248365454
2,192,0.7374868772023395
2,193,0.9343036882829525
2,194,0.981773435148398
2,195,0.9794171765577429
2,196,0.8988655215401542
2,197,0.7201988308758258
2,198,0.7855797412039599
2,199,0.759566665473281
2,200,0.7981183151830789
2,201,0.9925791414807157
2,202,0.62781930672486
2,203,0.8750218834384813
2,204,0.9861556071128617
2,205,0.9934553264193144
2,206,0.9618416412509387
2,207,0.7690023779860174
2,208,0.5364003505403999
2,209,0.7626909504034658
2,210,0.9900199353516727
2,211,0.9674594319701884
2,212,0.9121963750893478
2,213,0.9346494538029612
3,4,0.7958282083909382
3,5,0.7359435548095085
3,6,0.8237163696294524
3,7,0.8162565024879674
3,8,0.7986837720775128
3,9,0.7964034367971591
3,10,0.9614771213059712
3,11,0.7473636757082366
3,12,0.8752807461709372
3,13,0.7716558732996787
3,14,0.9153021801788433
3,15,0.8319886370987727
3,16,0.9670092730770609
3,17,0.7301083774621957
3,18,0.9092666768966684
3,19,0.8420817419602805
3,20,0.8349173529740773
3,21,0.8975556655379383
3,22,0.9365406281532607
3,23,0.9670269373178287
3,24,0.8171001138293055
3,25,0.8399562983925172
3,26,0.903267558895451
3,27,0.7230363550062219
3,28,0.8874503203483838
3,29,0.8598929826453973
3,30,0.8384571984688726
3,31,0.7599579194619445
3,32,0.7899270294513295
3,33,0.8404680441797404
3,34,0.9653350111428173
3,35,0.8623293405041553
3,36,0.8422654865383581
3,37,0.8287591973039448
3,38,0.9727552408483824
3,39,0.9075276019619954
3,40,0.939232085250023
3,41,0.3846804128169973
3,42,0.8354051895981697
3,43,0.7795756587589191
3,44,0.9427782698253101
3,45,0.8325479938039593
3,46,0.8901421742023724
3,47,0.8449508022761107
3,48,0.775126661197884
3,49,0.8233266433431436
3,50,0.8766206382883917
3,51,0.8875095273479154
3,52,0.7507218367538582
3,53,0.9899481409390092
3,54,0.9899657181622611
3,55,0.8576660633000501
3,56,0.8453637280723172
3,57,0.7944738747825906
3,58,0.7448414678122076
3,59,0.9702865826287468
3,60,0.971164128014694
3,61,0.821098985355308
3,62,0.8123968367077984
3,63,0.858668687474355
3,64,0.7991439871263631
3,65,0.8936365098962997
3,66,0.9435209452407092
3,67,0.986269563173686
3,68,0.9751367170250188
3,69,0.9552758704873171
3,70,0.8069582829267737
3,71,0.6056081289207497
3,72,0.9898233578834149
3,73,0.8159885847250162
3,74,0.8355172159993094
3,75,0.8768940222168201
3,76,0.989700460987591
3,77,0.9730194020256557
3,78,0.7705576751928678
3,79,0.7672326379855842
3,80,0.8789745962510502
3,81,0.9710418404680765
3,82,0.7946372901230513
3,83,0.8088389912043136
3,84,0.7343487785264802
3,85,0.7641648228659961
3,86,0.7820058687548495
3,87,0.9713325688764651
3,88,0.764193753799606
3,89,0.872313954275568
3,90,0.7436025618695932
3,91,0.8749160386492223
3,92,0.9284037882853204
3,93,0.7584051733376089
3,94,0.8415603994821818
3,95,0.8224626603211873
3,96,0.8337032748490076
3,97,0.8852556161889437
3,98,0.7487608858302034
3,99,0.9722780048788304
3,100,0.7912039564424683
3,101,0.9409749773216741
3,102,0.9546302466420193
3,103,0.7842994656168762
3,104,0.7582017530326363
3,105,0.9517907676459056
3,106,0.8340612302408144
3,107,0.9417755457125113
3,108,0.8050137226107444
3,109,0.7756223232357498
3,110,0.8055571949791865
3,111,0.9744759563301686
3,112,0.8354912195795449
3,113,0.804320061477637
3,114,0.8601750401541634
3,115,0.8372698282143084
3,116,0.8900481168354748
3,117,0.8398801307575818
3,118,0.8952099960354297
3,119,0.7846949582281925
3,120,0.8115044813858637
3,121,0.8311054332178925
3,122,0.7970252677373487
3,123,0.7397472439490389
3,124,0.9965523041081036
3,125,0.7748403110226861
3,126,0.8010838849870213
3,127,0.9599109116048498
3,128,0.911036497295874
3,129,0.8358678852923814
3,130,0.8359438139408208
3,131,0.9509315446681615
3,132,0.9318773917202526
3,133,0.9526080683937979
3,134,0.9977962236254551
3,135,0.7870677805496609
3,136,0.8666315652835265
3,137,0.7819070966717372
3,138,0.9570974799888554
3,139,0.7618390587346601
3,140,0.8342258743567263
3,141,0.79875004049247
3,142,0.7920587623337041
3,143,0.8417483679081352
3,144,0.82301870900753
3,145,0.9417116931867813
3,146,0.7952263259917834
3,147,0.8266074377326297
3,148,0.8283582736614135
3,149,0.7483941809804016
3,150,0.818665239845812
3,151,0.7857352076348818
3,152,0.9376853041446926
3,153,0.8288794689910394
3,154,0.8470639522885092
3,155,0.8857549316296284
3,156,0.8239983371267362
3,157,0.9100212127248406
3,158,0.8059925730303373
3,159,0.9909058828229875
3,160,0.734825118499664
3,161,0.8061127575851964
3,162,0.8483057774480904
3,163,0.7872736047175507
3,164,0.9112512605176545
3,165,0.9117578883740297
3,166,0.8989798872183136
3,167,0.871726145560541
3,168,0.864641119394383
3,169,0.8100930430740528
3,170,0.7918698273156614
3,171,0.7763887935451033
3,172,0.7806343699707206
3,173,0.8315202986907331
3,174,0.8169711879137874
3,175,0.7495283481168588
3,176,0.9143361516099424
3,177,0.7922320108668414
3,178,0.9816846624796751
3,179,0.8102782753591279
3,180,0.5367703033039347
3,181,0.8299829750685278
3,182,0.8528021937573508
3,183,0.9066571814054598
3,184,0.9098150490498773
3,185,0.8991627550232788
3,186,0.825936972483596
3,187,0.9369125206833759
3,188,0.9231685455601982
3,189,0.4636039145202239
3,190,0.8860546411430091
3,191,0.7868390099134976
3,192,0.9153601813323086
3,193,0.963947236470369
3,194,0.8078645460456148
3,195,0.8242983773884552
3,196,0.9795684929886891
3,197,0.7526395552122641
3,198,0.9121107361849311
3,199,0.8852314015423048
3,200,0.7022879445744618
3,201,0.8511376980892583
3,202,0.9445719693499706
3,203,0.7500705431650836
3,204,0.8480414608618458
3,205,0.8496204406301621
3,206,0.8523530571714348
3,207,0.9732899613059895
3,208,0.8258708165490837
3,209,0.8681621287964237
3,210,0.7859459445919125
3,211,0.8005137669071252
3,212,0.743958968599015
3,213,0.6933052565003411
4,5,0.9890058616382945
4,6,0.9443501906869988
4,7,0.9935928482952859
4,8,0.989817793288032
4,9,0.9303976458751132
4,10,0.7895524788769775
4,11,0.8222728868397292
4,12,0.8707422580478434
4,13,0.5688294724924303
4,14,0.9081160753600185
4,15,0.8908696273303008
4,16,0.7552031250830713
4,17,0.8729932781411693
4,18,0.8948658114978598
4,19,0.7899677769888727
4,20,0.994073057763292
4,21,0.9442528294375621
4,22,0.6193577129138002
4,23,0.6568727242723068
4,24,0.98396923731454
4,25,0.9793219348159872
4,26,0.9111616751590734
4,27,0.9921264303647643
4,28,0.5402429466092192
4,29,0.8849702281606602
4,30,0.9864322232389102
4,31,0.9410601411105187
4,32,0.9812380042311761
4,33,0.9605948897459513
4,34,0.7591559220053626
4,35,0.9863202323072008
4,36,0.9765635491913217
4,37,0.9363095932263548
4,38,0.7304307086493461
4,39,0.9555331455557164
4,40,0.7474029391275462
4,41,0.20967078609036943
4,42,0.864378725520863
4,43,0.9963766422068482
4,44,0.7783014606736812
4,45,0.8738191131387
4,46,0.9401957769928789
4,47,0.8918518973716907
4,48,0.9709922655862395
4,49,0.9874667306392714
4,50,0.9815283187731367
4,51,0.8950523698092251
4,52,0.9744586557936132
4,53,0.7707108002722691
4,54,0.770707036680645
4,55,0.9866983874181544
4,56,0.9619305906455221
4,57,0.991643748609129
4,58,0.565056546444319
4,59,0.9039849600349045
4,60,0.6490226921938046
4,61,0.9868581782069276
4,62,0.9952985479790389
4,63,0.9465422788575936
4,64,0.981824333549377
4,65,0.9229752181687351
4,66,0.8552453315381433
4,67,0.7196101792214665
4,68,0.887221804326051
4,69,0.7810411013371842
4,70,0.9848052691749889
4,71,0.3270616125643103
4,72,0.8448765518504409
4,73,0.9739444470520027
4,74,0.9833054011847681
4,75,0.6984203924894042
4,76,0.8043961916157206
4,77,0.851791212779491
4,78,0.9820426358872636
4,79,0.938759195545662
4,80,0.9694717075555656
4,81,0.8661650778961854
4,82,0.9972181269019383
4,83,0.9960575234847772
4,84,0.9895283270673113
4,85,0.9949684000302355
4,86,0.9949589401603438
4,87,0.8658624946394954
4,88,0.9972925588545936
4,89,0.6578322809695362
4,90,0.9502762287080594
4,91,0.8803057682766344
4,92,0.8851359953834669
4,93,0.948046955671167
4,94,0.9911580624100446
4,95,0.8759245534384539
4,96,0.534077207134005
4,97,0.8342721154394644
4,98,0.8260241092844443
4,99,0.8601439572999515
4,100,0.9933896906857577
4,101,0.9079641273138885
4,102,0.7507045823086554
4,103,0.968305383912672
4,104,0.9783734061102773
4,105,0.7941526123511495
4,106,0.6141684820592191
4,107,0.8017676615588534
4,108,0.9924759706423949
4,109,0.9941065391444541
4,110,0.9925592934022682
4,111,0.7966588362376493
4,112,0.980653663482368
4,113,0.9938146983288405
4,114,0.9857902152531096
4,115,0.9849084751963638
4,116,0.9042492755708552
4,117,0.7732919954236518
4,118,0.9381385396808514
4,119,0.987842933318456
4,120,0.9920215708814246
4,121,0.9525662747015352
4,122,0.9971475552070573
4,123,0.9869678236635236
4,124,0.807909232904063
4,125,0.9491553231960508
4,126,0.9750919828116409
4,127,0.7999165132854525
4,128,0.8286700142747713
4,129,0.9574767072249127
4,130,0.9896591983569573
4,131,0.9106147635033285
4,132,0.8727982642857478
4,133,0.9107129094843598
4,134,0.7981861166185255
4,135,0.9980939630925331
4,136,0.951754490998064
4,137,0.9921479246489255
4,138,0.7820858711101661
4,139,0.9767352435480808
4,140,0.9660025968023628
4,141,0.9933097612216145
4,142,0.9894872655871487
4,143,0.8926074926890569
4,144,0.9576157600999827
4,145,0.9401120611608197
4,146,0.8956965923720003
4,147,0.9267575499602428
4,148,0.9876489505793739
4,149,0.9957722326098413
4,150,0.9882411298481274
4,151,0.9937797107521935
4,152,0.7400101207387909
4,153,0.9909214050751951
4,154,0.985884066598187
4,155,0.9781826924460563
4,156,0.9893537593099679
4,157,0.6450290277299762
4,158,0.9849189189922755
4,159,0.8329808244877325
4,160,0.8748599492342766
4,161,0.5410253821421521
4,162,0.9795924395595778
4,163,0.8882801625969194
4,164,0.924759085276862
4,165,0.901208674336518
4,166,0.7139734301400045
4,167,0.9830204761503533
4,168,0.9448316708962227
4,169,0.9893747971871416
4,170,0.9977270145083522
4,171,0.8660572566037144
4,172,0.9794068752235908
4,173,0.9940717681168245
4,174,0.9729243897611872
4,175,0.47225155253744006
4,176,0.8604614852461265
4,177,0.5055005743677322
4,178,0.7542092928122575
4,179,0.9695861195027277
4,180,0.2901199962618866
4,181,0.9857005562586321
4,182,0.9900002721385731
4,183,0.9714159376198438
4,184,0.8887276592183923
4,185,0.9503684177769579
4,186,0.9856377660916933
4,187,0.9309948054914448
4,188,0.9252007778678009
4,189,0.4712687204996704
4,190,0.6330068205480684
4,191,0.9910906216214849
4,192,0.6752198767466681
4,193,0.8900957716077242
4,194,0.9920669528962411
4,195,0.9957198604261257
4,196,0.8838549180467535
4,197,0.8207272497317458
4,198,0.7692379290240671
4,199,0.821293197414175
4,200,0.886711561649185
4,201,0.9851960276941683
4,202,0.6079706863096248
4,203,0.9481070402934414
4,204,0.9900343645136748
4,205,0.9658991252193218
4,206,0.9848383486393262
4,207,0.7204457563395296
4,208,0.5514957163890422
4,209,0.7891629335778246
4,210,0.9841119698227248
4,211,0.9795099678212843
4,212,0.9558352257616975
4,213,0.9830465655558046
5,6,0.9063669832912971
5,7,0.9806911875661708
5,8,0.9898397739376777
5,9,0.8848554242792535
5,10,0.7629030607321395
5,11,0.7521714897280452
5,12,0.8149676815126128
5,13,0.5226495677481521
5,14,0.8911426601558292
5,15,0.9013657691555857
5,16,0.6857310021267206
5,17,0.8203072583728459
5,18,0.8827576136201758
5,19,0.7334673280098599
5,20,0.9749116422125236
5,21,0.9394814741320874
5,22,0.5582432416217035
5,23,0.5897388490192088
5,24,0.9790662279256044
5,25,0.9561248310030906
5,26,0.8571128135762148
5,27,0.9931440531334672
5,28,0.470915193789553
5,29,0.8203453174562056
5,30,0.980552349892858
5,31,0.9452928373448053
5,32,0.9874340861655837
